100	220855638.333333
150	198484992.666667
200	227663166.833333
250	241976506.000000
300	230886343.666667
350	239757632.000000
400	248356662.000000
450	210205583.500000
500	243470555.333333
550	277865455.166667
600	294564461.500000
650	330358705.333333
700	360751665.333333
750	384997942.833333
800	413977216.000000
850	467016205.666667
900	499569808.500000
950	537922049.000000
1000	589124582.666667
1100	697541790.000000
1200	779634996.000000
1300	1031413530.666667
1400	1142539043.833333
1500	1397743932.500000
1600	1583153851.833333
1700	1955581406.833333
1800	2179784319.500000
1900	2640452520.166667
2000	2840731208.166667
2100	3461113921.000000
2200	3748770523.500000
2300	4572362267.166667
2400	4793091962.500000
2500	5895995079.500000
2600	6160425315.666667
2700	7332974461.833333
2800	7568366276.833333
2900	9221176964.500000
3000	9693654326.333334
3100	11204072844.000000
3200	11433139443.833334
3300	13639168500.833334
3400	14186339956.333334
3500	16561020337.166666
