100	5873878.166667
150	12790312.833333
200	22518006.833333
250	37087884.666667
300	53863799.000000
350	72055222.666667
400	87437176.500000
450	124032472.833333
500	146259144.166667
550	184063251.333333
600	234767750.666667
650	268388068.500000
700	316825006.000000
750	400337317.666667
800	391273345.000000
850	513255987.500000
900	528373062.000000
950	580262701.500000
1000	708142202.166667
1100	912258138.666667
1200	1175226459.666667
1300	1628937435.500000
1400	1719726262.166667
1500	2099331339.833333
1600	2632282500.833333
1700	3272529515.166667
1800	3652307449.666667
1900	4643679370.000000
2000	5113208478.666667
2100	6313960074.666667
2200	6730882270.500000
2300	8830740713.333334
2400	8880430240.166666
2500	10712777237.000000
2600	11312943912.333334
2700	13361595061.166666
2800	13511915525.500000
2900	17612818085.833332
3000	17273153883.333332
3100	20637221463.666668
3200	22255410576.333332
3300	25169470689.333332
3400	25292359033.833332
3500	29396297983.833332
