100	223187.333333
150	697893.833333
200	1268561.666667
250	2577108.000000
300	4112221.500000
350	7581820.833333
400	10221257.833333
450	13359693.000000
500	16915497.833333
550	22280276.833333
600	28228322.166667
650	39396582.000000
700	46308225.333333
750	55393690.500000
800	67437403.000000
850	75979835.833333
900	100770622.500000
950	113361382.333333
1000	125937434.666667
1100	170873080.000000
1200	229253640.000000
1300	287513274.166667
1400	344127911.000000
1500	416394328.333333
1600	524590465.500000
1700	638879608.166667
1800	747861265.500000
1900	855610681.666667
2000	1000620039.333333
2100	1168510513.833333
2200	1412619911.166667
2300	1553253621.833333
2400	1727683838.666667
2500	1969405133.166667
2600	2176757328.833333
2700	2349778071.833333
2800	2679485134.833333
2900	3071691126.333333
3000	3256576773.666667
3100	3554492115.000000
3200	4242484845.500000
3300	4440678472.833333
3400	4815620698.500000
3500	5213196993.000000
