100	1112746.166667
150	3409022.000000
200	8373970.333333
250	14172375.666667
300	26829587.333333
350	43812413.166667
400	66274301.000000
450	123556741.166667
500	174294248.666667
550	216336336.833333
600	251878044.500000
650	305148505.833333
700	351353637.500000
750	401986779.666667
800	454866005.833333
850	516313002.666667
900	486710956.000000
950	655898967.833333
1000	711858430.333333
1100	869591466.166667
1200	1008557288.500000
1300	1184399457.166667
1400	1404925722.500000
1500	1608516108.000000
1600	1824811734.000000
1700	2076947516.166667
1800	1933063553.166667
1900	2575047632.666667
2000	2810808366.333333
2100	3140565988.666667
2200	3399555225.166667
2300	3705592863.500000
2400	3892290437.666667
2500	3945565691.166667
2600	4541453672.000000
2700	4253845893.666667
2800	5094269593.333333
2900	5424875713.166667
3000	5536916133.666667
3100	5263926557.333333
3200	6336804765.666667
3300	6458224711.166667
3400	7014526681.166667
3500	7203005953.833333
