100	837441.000000
150	2364061.166667
200	3679975.833333
250	6749074.833333
300	12149904.500000
350	15976106.000000
400	19793465.666667
450	27317004.500000
500	31865934.500000
550	39241302.666667
600	50091268.166667
650	62428582.000000
700	63508831.500000
750	79352158.333333
800	84242507.166667
850	97753466.666667
900	113599413.666667
950	128396186.166667
1000	132437101.500000
1100	164217157.500000
1200	203072385.333333
1300	240280959.500000
1400	260137693.666667
1500	300683843.166667
1600	337501111.500000
1700	409745696.666667
1800	452308605.666667
1900	480210275.833333
2000	531150010.500000
2100	1213355817.833333
2200	1247392671.833333
2300	1386282584.833333
2400	1555915572.833333
2500	1714292782.833333
2600	1841750132.333333
2700	2015642553.333333
2800	2021579437.666667
2900	2288406236.166667
3000	2333064219.000000
3100	2604461131.166667
3200	2597699636.500000
3300	2821092091.000000
3400	3163471487.666667
3500	3189394759.000000
