100	562234.833333
150	1406803.500000
200	2022671.666667
250	4205522.666667
300	6285680.333333
350	8814892.833333
400	9165542.166667
450	14423572.166667
500	14703094.000000
550	17125593.666667
600	26446864.166667
650	31499889.000000
700	28121158.666667
750	40757638.500000
800	37246439.333333
850	41857083.166667
900	57952334.500000
950	67226249.500000
1000	61959091.166667
1100	140949982.500000
1200	210021395.500000
1300	247058678.500000
1400	234184361.166667
1500	272434033.166667
1600	306641337.666667
1700	438523344.166667
1800	480293490.333333
1900	443389675.333333
2000	473641314.333333
2100	958868705.500000
2200	840503240.500000
2300	920926543.833333
2400	1222236616.833333
2500	1357967346.333333
2600	1443448994.666667
2700	1557019276.333333
2800	1328750654.833333
2900	1814728805.666667
3000	1530414211.833333
3100	2017650721.166667
3200	2620078252.000000
3300	2469474095.833333
3400	3293198844.833333
3500	2767319449.666667
