100	353904.666667
150	898406.166667
200	1232564.166667
250	2219344.500000
300	3480091.500000
350	4782518.166667
400	6222232.000000
450	7773666.666667
500	8156329.666667
550	16569662.333333
600	27129934.666667
650	32677199.333333
700	30785752.833333
750	43708741.666667
800	40338737.000000
850	45720899.000000
900	62057319.500000
950	73072910.833333
1000	69417310.000000
1100	118882005.500000
1200	169884422.500000
1300	205177899.166667
1400	193897267.833333
1500	224497335.833333
1600	330271799.666667
1700	465135909.166667
1800	539916618.666667
1900	514852164.666667
2000	556971479.500000
2100	919349391.833333
2200	827842778.833333
2300	904647350.500000
2400	1164524531.000000
2500	1289761910.666667
2600	1597991341.166667
2700	1681742127.166667
2800	1539209841.166667
2900	2004262608.666667
3000	1776351013.333333
3100	2275902581.000000
3200	2318031035.833333
3300	2508759450.166667
3400	3250282625.000000
3500	2821014637.000000
