100	736392.333333
150	1857737.500000
200	3632834.000000
250	4315323.333333
300	13800566.333333
350	15506152.500000
400	29345243.166667
450	36679506.500000
500	47794909.500000
550	73593584.333333
600	85576905.000000
650	92076229.333333
700	140842995.000000
750	126506803.500000
800	218009258.166667
850	252667267.166667
900	237757067.666667
950	271353615.333333
1000	392211804.166667
1100	535529103.333333
1200	686278222.666667
1300	899777400.333333
1400	1274223765.666667
1500	1612211642.666667
1600	1961332983.333333
1700	1797542320.833333
1800	2093541510.666667
1900	3355376183.500000
2000	3886459905.500000
2100	3495751607.333333
2200	5244896256.500000
2300	6039114475.166667
2400	6738959115.333333
2500	5944998952.000000
2600	8604078870.833334
2700	7573813049.333333
2800	10881115204.000000
2900	9785561764.833334
3000	13552618573.833334
3100	11509808738.166666
3200	16933332049.333334
3300	18230085182.000000
3400	15280414790.333334
3500	21928193383.166668
