100	18833826.166667
150	2111888.000000
200	4042714.333333
250	5275383.833333
300	13041033.666667
350	15495687.833333
400	32052426.333333
450	41639848.833333
500	54860484.333333
550	77011843.000000
600	95028919.000000
650	106025525.666667
700	155695715.333333
750	150076200.833333
800	234886842.833333
850	286500825.000000
900	272467942.666667
950	314026040.333333
1000	455060919.166667
1100	619303995.500000
1200	787798671.166667
1300	1160592820.333333
1400	1504013011.666667
1500	1885643326.166667
1600	2273183446.833333
1700	2182019918.833333
1800	2579224531.166667
1900	3884442561.500000
2000	4536243719.333333
2100	4266927378.500000
2200	6158996957.333333
2300	7150884291.333333
2400	7640895305.666667
2500	7445870048.500000
2600	9909594292.833334
2700	9431402097.166666
2800	12732800106.666666
2900	12192047879.333334
3000	15902399999.000000
3100	14367920563.333334
3200	19931760012.000000
3300	21694723949.166668
3400	19190491384.000000
3500	25988507737.333332
