100	7519623.500000
150	19801325.500000
200	35627930.000000
250	61433930.333333
300	90970677.000000
350	132188458.666667
400	207593215.666667
450	320621030.833333
500	399539571.166667
550	523880425.000000
600	636914210.000000
650	772210416.333333
700	902535951.166667
750	1105195188.000000
800	1612348344.666667
850	1982056077.166667
900	2312082351.000000
950	2714001321.833333
1000	3014995240.166667
1100	3878741234.500000
1200	5136229983.000000
1300	6494627859.333333
1400	7895688476.333333
1500	9566248088.500000
1600	11723770731.333334
1700	14139796198.000000
1800	16427270952.333334
1900	19262756571.000000
2000	22331297131.833332
2100	26148421203.166668
2200	29661412825.000000
2300	34276624004.000000
2400	38313150910.666664
2500	43794010920.000000
2600	48752907630.500000
2700	55613638328.333336
2800	60423693276.666664
2900	68777017815.333328
3000	74358119068.500000
3100	83609560876.166672
3200	90767024081.833328
3300	99630944395.833328
3400	107581596928.666672
3500	118404683128.500000
