100	11240944.000000
150	29007335.500000
200	57009321.000000
250	92963242.500000
300	142965389.166667
350	207692942.333333
400	272040186.333333
450	363012459.333333
500	456676785.333333
550	577192667.333333
600	665309372.833333
650	809794943.666667
700	949409088.000000
750	1202202009.666667
800	1545447868.666667
850	1872715934.000000
900	2212702485.000000
950	2530166703.000000
1000	3025499292.000000
1100	3986680027.333333
1200	5107514735.500000
1300	6457734824.166667
1400	7902757223.833333
1500	9708309673.833334
1600	11877150805.000000
1700	14141643625.000000
1800	16689985910.333334
1900	19568347347.166668
2000	22690709526.666668
2100	26538597084.000000
2200	29903277422.833332
2300	34184821163.833332
2400	38861945160.333336
2500	44144454037.666664
2600	50098045554.000000
2700	56146377620.166664
2800	61245559306.000000
2900	68143676022.000000
3000	75151894354.166672
3100	85637166155.500000
3200	91456392608.500000
3300	100227558220.500000
3400	109258893472.500000
3500	119454402156.000000
