100	3988972.833333
150	8849021.666667
200	13475623.666667
250	17750398.500000
300	26845901.666667
350	33505931.666667
400	46381227.833333
450	61667274.500000
500	94441879.333333
550	108269419.333333
600	156391345.166667
650	202220982.166667
700	243809450.333333
750	281621998.166667
800	327570257.666667
850	365623255.833333
900	403757188.166667
950	492751901.666667
1000	545168688.833333
1100	954697808.000000
1200	1189656901.833333
1300	1404902623.500000
1400	1698331314.500000
1500	2039351382.833333
1600	2388910042.000000
1700	3029790051.000000
1800	3825995920.000000
1900	4603383063.666667
2000	5350326310.166667
2100	6619900030.000000
2200	7341018934.166667
2300	8492987406.333333
2400	9381094064.666666
2500	11340463578.666666
2600	11999444127.166666
2700	13495773351.666666
2800	15126809708.666666
2900	17531031364.000000
3000	18536900716.500000
3100	20703135257.333332
3200	23254842287.833332
3300	25205405702.500000
3400	28185938063.500000
3500	30035902940.833332
