100	1907617.666667
150	5661692.833333
200	7875524.000000
250	13182598.166667
300	13847850.000000
350	22350681.000000
400	23245861.833333
450	27902851.333333
500	38511620.166667
550	55724272.333333
600	75550357.333333
650	128626076.000000
700	111707165.166667
750	192218592.500000
800	154857346.666667
850	239603865.166667
900	315705765.500000
950	314872228.500000
1000	290726039.833333
1100	455423241.666667
1200	634894287.500000
1300	672119391.500000
1400	810809643.333333
1500	1001536532.166667
1600	1169299736.333333
1700	1845532961.000000
1800	2308242723.000000
1900	1820912287.166667
2000	2404835257.666667
2100	4188436965.500000
2200	3474264236.666667
2300	3936664105.833333
2400	4365163567.000000
2500	7153780809.666667
2600	5660637851.833333
2700	8839609436.333334
2800	7177743782.166667
2900	11182365024.500000
3000	9140706572.666666
3100	14398608088.000000
3200	11567555382.666666
3300	12004828076.666666
3400	18246299123.666668
3500	14532365732.500000
