100	1819079.166667
150	5437800.166667
200	9059896.000000
250	10271623.833333
300	16379838.166667
350	18647757.333333
400	31002837.000000
450	36975729.000000
500	51797856.000000
550	74095874.666667
600	108687282.000000
650	105069510.333333
700	168430293.666667
750	140752025.833333
800	234399262.000000
850	257729306.500000
900	204042228.833333
950	236011508.166667
1000	381182702.833333
1100	641871261.000000
1200	755072385.833333
1300	894813464.000000
1400	1075366792.833333
1500	1478712169.833333
1600	2019651375.500000
1700	1663153463.833333
1800	1966387770.333333
1900	3231521190.666667
2000	3857537401.500000
2100	3215510872.333333
2200	5125891002.500000
2300	6086851798.166667
2400	6517002893.166667
2500	5418067057.833333
2600	8425720680.166667
2700	6912347330.333333
2800	10488749435.500000
2900	8647467599.333334
3000	12930121047.666666
3100	10427036022.000000
3200	16522513366.333334
3300	17483578824.000000
3400	14065593484.500000
3500	20885794849.666668
