100	2365186.000000
150	6767929.166667
200	12798989.333333
250	23623245.666667
300	34654254.333333
350	62223036.500000
400	83223609.166667
450	110036277.000000
500	159873020.333333
550	212605307.833333
600	251379934.333333
650	389549504.000000
700	434914283.333333
750	689983178.166667
800	694407379.000000
850	872454651.500000
900	1043351353.666667
950	1328134754.000000
1000	1346743794.000000
1100	1613609699.000000
1200	1728983523.833333
1300	2043543585.500000
1400	2583556980.333333
1500	3016340433.500000
1600	3431124399.166667
1700	4383085920.000000
1800	4766014319.833333
1900	4815705109.000000
2000	5385773405.833333
2100	6764550275.333333
2200	6632494080.000000
2300	7726692375.666667
2400	7953262285.833333
2500	10619831698.000000
2600	9009879464.000000
2700	11465457639.833334
2800	11567978321.833334
2900	14672642958.833334
3000	14258114873.000000
3100	16216713602.833334
3200	16004626077.000000
3300	16718367418.166666
3400	21072359584.500000
3500	20906700336.166668
