100	7868268.000000
150	17272459.333333
200	32269486.000000
250	54671821.666667
300	92282065.166667
350	133771079.333333
400	190010935.166667
450	253173006.333333
500	345230703.166667
550	482962961.833333
600	596719654.666667
650	759921779.166667
700	923160287.000000
750	1120695545.666667
800	1599719686.833333
850	2065307323.333333
900	2415760245.666667
950	2771772908.666667
1000	3066405599.500000
1100	4233935138.833333
1200	5354753560.333333
1300	6947029369.500000
1400	8348634396.500000
1500	10261695146.333334
1600	12729927009.500000
1700	15201586195.333334
1800	17844049188.666668
1900	21245002335.000000
2000	23497147694.833332
2100	28265977844.833332
2200	31345161159.000000
2300	38692885189.333336
2400	40457259842.000000
2500	46158151577.333336
2600	51424481719.000000
2700	59872424213.666664
2800	63284841397.166664
2900	77727627416.000000
3000	79656291142.500000
3100	88569864941.333328
3200	101715871204.666672
3300	107996956301.333328
3400	113687220064.833328
3500	130682325876.666672
