100	6488697.833333
150	20328832.666667
200	42024405.000000
250	75849948.333333
300	128144710.833333
350	171131190.000000
400	240856213.833333
450	265622631.500000
500	367108714.666667
550	451265850.833333
600	516139075.333333
650	655098826.166667
700	679661097.000000
750	838058279.500000
800	944363499.833333
850	1142338184.000000
900	1207720110.000000
950	1541900226.000000
1000	1790320061.666667
1100	2302532931.333333
1200	3033794756.000000
1300	3555560832.166667
1400	4043483039.166667
1500	4867225698.500000
1600	4994280052.000000
1700	5375300817.166667
1800	5983013687.500000
1900	6804374112.833333
2000	7825484311.833333
2100	10794228197.666666
2200	12287327245.000000
2300	14559723289.333334
2400	15584796014.166666
2500	16945194446.666666
2600	17910539110.500000
2700	19814656005.333332
2800	21275599898.166668
2900	23279491646.166668
3000	24587055784.000000
3100	26894293061.166668
3200	28243522272.166668
3300	30447957189.500000
3400	31778008046.000000
3500	34030071900.166668
