100	6986602.166667
150	15036997.166667
200	19264616.500000
250	39439750.833333
300	59983172.333333
350	73705052.666667
400	78396164.000000
450	124262384.500000
500	126743151.000000
550	178970938.166667
600	183516728.666667
650	302304396.333333
700	298790334.333333
750	419666216.166667
800	421372820.666667
850	505976597.500000
900	677640724.166667
950	645068082.833333
1000	752173821.500000
1100	1126961383.166667
1200	1213308498.500000
1300	1773404814.500000
1400	2158317162.666667
1500	2577048077.166667
1600	3323890431.833333
1700	3804281098.666667
1800	4145114959.833333
1900	5731097709.333333
2000	6100074804.833333
2100	7201453658.833333
2200	8060364254.500000
2300	10242949305.666666
2400	10695063570.333334
2500	12239201666.166666
2600	13399417429.500000
2700	17173925402.666666
2800	15805037875.666666
2900	21013734213.000000
3000	19433335371.000000
3100	27111746470.166668
3200	29457099565.666668
3300	34366585767.166664
3400	27774292132.500000
3500	33451145563.833332
